ItemId,Eas,Specification,LocalDescription,Outlet,Address,CollDay,Active,Dec-08,Mar-09,Jun-09,Sep-09,Dec-09,Mar-10,Jun-10,Sep-10,Dec-10,Mar-11,Jun-11,Sep-11,Dec-11,Mar-12,Jun-12,Sep-12,Dec-12,Mar-13,Jun-13,Sep-13,Dec-13,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18,Mar-19,Jun-19,Sep-19,Dec-19,Mar-20,Jun-20
274,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,,1,1,,,,,,,,1,1,1,,1,1,1,,,1,1,1,,
275,Cucumber,"Cucumber, loose, per Kg","Cucumber, local,5medium size, 100vt each",Market House, ,0,Y,1.8,1.4,2.1,1.3,2.1,1.9,1.9,1,2.1,1.7,1,,1.7,1.7,,,,,,,,,,,1.33,1.33,2.2,10.05,10.05,3.95,3.95,10.05,,,,2.46,,2.23,2,1.85,2.45,1.9,2.71,1.85,,1.64,1.87
276,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,,0.28,,,0.29,0.9,,1,,0.06,,,,,,,,,,,1,1,1,,,1,1,,,1,,,,1,,,,,,,,0.436,
277,Beans,"Long beans, loose, per Kg","Long beans, Pkt, local",Au Bon Marche Manples, ,0,Y,1,1,,,,0.28,,,,0.9,0.8,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
278,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Traverso, ,0,Y,1,1,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,0.54,,,,,0.74,,,1,0.436,
1100,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,0,8,N,1.9,1.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,,,,1,,,1,1,,,1,1,1,1,1,,1,1,1,1,1,1,,
281,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,,,,1,1,1,1,,1,1,,1,1,1,1,1,1,,,,,,1,,,1,1,,,,0.996,,,,,1,,1,,1,,,
282,Beans,"Dwarf beans, loose, per Kg","Dwarf beans Skyland, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,,0.5,,1,1,1,1,1,1,,,,,,1,,,1,1,,,,,,1,1,,,1,,1,1,1,,
283,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, local, 5 plastics for 100-150vt",Market House, ,0,Y,2.1,2.1,1.9,2.1,2.1,2.1,3.9,,2.2,2.1,2,,1.5,1.5,1.34,1.34,1.34,1.34,1.34,1.42,1.34,1.32,1.32,1.32,1.11,1.11,1.5,3.2,3.2,2.5,2.5,3.2,1.32,2.3,,4.41,,5.12,2.87,2.35,3.63,,2.03,2.35,,2.01,
284,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,,,,1,1,1,,,1,1,,,1,1,1,,1,,1,1,1,1,1,,,
285,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,,,1,1,1,1,,,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,1,,1,1,,,,,1,1,,,
286,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,1,,,1,,,
287,Pumpkin,"Pumpkin, per Kg","Pumpkin, 5 medium size, yellow, 200-300vt",Market House, ,0,Y,4.2,4.2,4.9,13,3.9,3.9,,5.2,5.2,,,5.5,4.1,4.1,,,,,,,,,,,4.97,4.97,,23.55,23.55,,,23.55,,13.67,2.12,10.64,,8.04,,15.72,9.35,,7.73,15.72,,,
288,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
289,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
290,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,
291,Corn,"Corn, loose, per Kg","Sweet Corn, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,,0.0894,1,,,0.816,1,,,,1,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,
292,Corn,"Corn, loose, per Kg","Sweet Corn, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,,1,,,0.78,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
293,Corn,"Corn, loose, per Kg","Sweet Corn, Pkt",Traverso, ,0,Y,1,1,,1,1,1,,,0.81,1,,,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,
294,Corn,"Corn, loose, per Kg","Corn, local,5 bundles, 100vt",Market House, ,0,Y,3.6,3.6,3.2,3.6,4.5,3.2,,,4.5,4.8,,,1.2,1.2,,,,,,,,,,,5.17,5.17,1.8,1.8,1.8,1.5,1.5,1.8,,,1.2,6.73,,6.12,,6.95,9.75,6.89,,6.95,,,
295,Onion,"Onions, loose, per Kg","Onions, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,0.634,0.634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
296,Onion,"Onions, loose, per Kg","Onions, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,
297,Onion,"Onions, loose, per Kg","Onions, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
298,Beema (chili),"Chilli, loose, per Kg","Chili, local, 5 plastics for 100vt",Market House, ,0,Y,1,1,0.9,0.9,0.6,0.6,,,1.2,1.6,0.3,,0.9,0.9,0.58,0.58,0.58,0.58,0.58,0.7,0.58,0.62,0.62,0.62,0.85,0.85,0.65,0.6,0.6,0.2,0.2,0.6,0.62,0.35,,0.91,,0.95,1.02,1.89,1.6,2.39,2.17,1.89,,3.09,
299,Bowl cabbage,"Cabbage, bowl, per Kg","Bowl cabbage, single, local, 5 medium size, 100-200vt",Market House, ,0,Y,4.2,4.2,3.6,4.6,4.2,4.2,,5.2,2.6,,2,5,3,3,,,,,,,,,,,,,2,2.8,2.8,3.6,3.6,2.8,,,,12.08,,,4.95,6.11,8.95,,7.43,6.11,,,9.43
300,Chinese cabbage,"Cabbage, Chinese, per Kg","Chinese cabbage, local, medium size, 5 bundles, 100-200vt",Market House, ,0,Y,4.2,4,3.6,3.6,4.3,4.3,5.9,4.9,4.8,3.4,,5.7,,,4.71,4.71,4.71,4.71,4.71,4.9,4.71,4.7,4.7,4.7,,,4.1,10.05,10.05,2.5,2.5,10.05,4.7,5.2,,6.28,,7.87,6.26,4.35,5.95,,3.28,4.35,,,7.95
302,Ginger,"Ginger, loose, per Kg","Ginger, local, 5 bundles/plastics, 200vt",Market House, ,0,Y,1.7,1.5,8.5,6.3,10.1,10.1,2.1,2,2.2,1.3,,,2,2,1.63,1.63,1.63,1.63,1.63,1.72,1.63,1.61,1.61,1.61,,,1.8,,,0.56,0.56,,1.61,0.45,,1.55,,1.12,0.81,1.09,0.9,0.33,0.92,1.09,,,
303,"Laplap (Yam, banana)","Laplap (Yam, banana), standard?, per Kg?","4 pieces Laplap, local, medium size, yam, banana, taro, manioc",Market House, ,10,N,,1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, local, 10 bundles, 100vt",Market House, ,0,Y,1.5,1.5,1.2,1.2,1.2,0.5,,,1.8,,,,1.5,1.5,,,,,,,,,,,,,0.65,,,0.89,0.89,,,,,,,0.45,0.34,0.39,0.47,0.375,,,,0.15,
306,Pumpkin top,"Pumpkin top, loose, per Kg","Top of pumkin, local, 3 medium size bundles, 100 - 150vt",Market House, ,0,Y,1,1,2.9,3.1,3.3,3.3,5.1,,,3.2,6,,2.4,2.4,5.28,5.28,5.28,5.28,5.28,5.36,5.28,5.3,5.3,5.3,,,4.6,,,1.3,1.3,,5.3,2.1,,1.14,,9.28,4.04,,,,,,,,
307,Snake beans,"Snake Beans, loose, per Kg","Snake beans, local, 3 medium size bundles, 100vt",Market House, ,0,Y,2.1,1,3,2.7,3.1,3.1,4.1,1.2,6,1.8,,,,,4.11,4.11,4.11,4.11,4.11,4.32,4.11,4.15,4.15,4.15,1.54,1.54,1.8,1.5,1.5,1.5,1.5,1.5,4.15,2.6,1.3,,,1.76,0.98,4.48,,2.96,,4.48,,,
308,Spring onion,"Spring onions, loose, per Kg","Spring onion, local, 5 medium size bundles, 100vt",Market House, ,0,Y,2.3,2.3,2.3,2.6,1.4,3.1,5,,2,3.7,0.4,1,3.8,3.8,1.35,1.35,1.35,1.35,1.35,1.25,1.35,1.32,1.32,1.32,1.31,1.31,2.5,,,2.4,2.4,,1.32,1.89,1.5,1.51,,1.32,,1.22,1.45,1.73,1.85,1.22,,,
309,Sugarcane,"Sugurcane, unit? Weight? Per Kg?","Sugarcane, local, 5 long ones for 1.5m",Market House, ,0,Y,1,1,,3,3.8,3.8,4.8,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Vanilla bean,"Vanilla, loose, per Kg","Vanilla, 1Kg, local",Market House, ,0,Y,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Water kress,"Water kress, per Kg","Water kress, local, 3 medium size bundles for 100-150vt",Market House, ,0,Y,1,1,2.1,3.1,3.4,3.4,5.2,3,3.8,0.7,0.9,,1.5,1.5,2.13,2.13,2.13,2.13,2.13,2.28,2.13,2.14,2.14,2.14,,,3.5,,,1.5,1.5,,2.14,1.8,,2.15,,2.75,2.29,3.22,3.3,2.58,,3.22,,,
499,"Herbs, fresh","Parsley, bunch, per Kg",Parsley,Tebakor Shopping Center, ,0,N,1.5,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, packet in plastic bag",Traverso, ,0,N,4.2,4.3,1,,0.26,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,"Coconut, dried","Coconut, dried, per Kg?","Coconut, dried, 5bundles, medium size, 10-12 fruits, 100-150vt",Market House, ,0,Y,6.2,6.2,10.6,11.1,9.1,24.5,19.6,23.8,23.8,18.1,20.9,18,13,13,20.37,20.37,20.37,20.37,20.37,19.55,20.37,20.21,20.21,20.21,16.85,16.85,15.3,28.8,28.8,4.3,4.3,28.8,20.21,25.82,21.1,25.31,,22.3,27.27,27.85,29.35,33.44,30.81,27.85,,30.34,6.97
1082,Passion fruits,"Passion fruits, fresh, local","Passion fruits, three plastics for 100VT",Market House, ,0,Y,4.2,2.6,2.5,3.1,2.5,3.5,5,,4,2.8,2.4,,2.3,2.3,2.91,2.91,2.91,2.91,2.91,2.82,2.91,2.83,2.83,2.83,3.35,3.35,,,,,,,2.83,1.8,,,,4.3,6.07,,,,,,,2.59,
1084,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 1 bundle",Market House, ,0,Y,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,5.2,,,,2.59,,,,,,,,,,,,
1118,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,0,8,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 5bundles",Market House, ,0,Y,,,,3.1,3,1.9,2.1,3,7.8,1.8,2.4,,2.1,2.1,1.63,1.63,1.63,1.63,1.63,1.61,1.63,1.64,1.64,1.64,1.55,1.55,3,,,2.4,2.4,,1.64,2.2,,5.77,,7.67,5.83,3.72,5.35,6.5,3.59,3.72,,4.89,6.31
1137,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, cooking, 5 bunchs, medium, 10-12 fruits, 100-150vt",Market House, ,0,Y,,,12.6,12.6,11,3.6,4.8,,25.6,9.2,9.2,22,,,,,,,,,,,,,18.02,18.02,,,22,2.6,2.6,,,52.59,70.4,60,,40.78,38.71,43.87,56.25,56.51,47.25,43.87,,2.63,8.76
1179,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Au Bon Marche Nambatu, ,0,Y,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,,1,,,,,,,1,1,,,1,,1,,1,1,,1,1,1,,,1,1,,
1180,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Traverso, ,0,Y,,,,,,,1,1,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,
1181,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Tebakor Shopping Center, ,0,Y,,,,,,2.1,,1.745,1.745,2.2,,1.82,1.78,,1.89,1.83,1.83,1.83,1.83,1.86,1.83,,,,,,1.86,1.87,1.87,1.87,1.87,1.87,,,1.95,2.18,,2.15,,2.14,,,2.14,2.14,,,
1182,Rock melon,"Rock melon, loose, per Kg","Water melon, local",Traverso, ,0,Y,,,,,,1,,1,,,,,,,,1,1,1,1,1,1,,,,1,1,,,,,,,,1,,,1,,,1,,,,,,,
1183,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Au Bon Marche Nambatu, ,0,Y,,,,,,1.992,2.115,2.15,2.13,1.9,1.94,1.82,1.78,,1.77,1.81,1.81,1.81,1.81,1,1.81,1.79,1.79,1.79,1.821,1.821,1.87,1.89,1.89,1.89,1.89,1.89,1.79,1.89,2.1,1,,2.18,2.17,2.14,2.16,2.15,2.1,1.98,,,
1184,Potato,"Potatoes, white, loose, per Kg","White washed potatotes, 1Kg",Traverso, ,0,Y,,,,,,1,1,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, bunch wrapped in plastic",Traverso, ,0,Y,,,,,,,0.032,1,,1,1,1,1,1,,0.059,0.059,0.059,0.059,0.061,0.059,0.062,0.062,0.062,1,1,,,,,,,0.062,1,0.65,0.43,,0.43,0.07,0.1,0.03,0.08,1,0.094,1,0.09,
1465,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Traverso, ,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1468,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,
1470,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,
1471,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,1,
1472,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,
1474,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1476,Potato,"Potatoes, white, loose, per Kg","Potatoes, white, washed potatoe, loose, per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926,0.89,0.554,
1478,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,English loaf 30 cm,"English loaf, 30 cm, unsliced","English local loaf, 3 loaves",Market House, ,0,Y,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,1.65,1.65,,,,1.89,,,,,,,,,,,,
1481,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, loaf shack, 10 loaves",Traverso, ,0,Y,,,,,,,,1.926,1.926,,2,,,2,,,,,,,,,,,,,,,,1.985,1.985,,,,2.3,,,,,,,,,,,,
1592,Water kress,"Water kress, per Kg","Water kress, local,5 medium size bundles for 100-150vt",Market House, ,0,Y,,,,,,,,,,3,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
