ItemId,Eas,Specification,LocalDescription,Outlet,Address,CollDay,Active,Dec-08,Mar-09,Jun-09,Sep-09,Dec-09,Mar-10,Jun-10,Sep-10,Dec-10,Mar-11,Jun-11,Sep-11,Dec-11,Mar-12,Jun-12,Sep-12,Dec-12,Mar-13,Jun-13,Sep-13,Dec-13,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18,Mar-19,Jun-19,Sep-19,Dec-19,Mar-20,Jun-20,
191,Apple,"Apples, loose, per Kg","Red Apple, 1Kg, Australia",Traverso, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,,,,,,,,,,1,1,,,,1,,,,1,1,,1,1,1,1,1,1,,1,1,
192,Kiwi,"Kiwi fruit, loose, per Kg","Kiwi, 1Kg, Australia",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,,,,1,1,1,1,,
193,Kiwi,"Kiwi fruit, loose, per Kg","Kiwi, 1Kg, Australia",Au Bon Marche Manples, ,0,Y,1,1,1,1,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,
194,Kiwi,"Kiwi fruit, loose, per Kg","Kiwi, 1Kg, Australia",Traverso, ,0,Y,1,1,1,1,1,17.5,1,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,,,1,
195,Grapes,"Grapes, bunch, per Kg","Grappes, 1Kg, Australia",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,,1,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,
196,Grapes,"Grapes, bunch, per Kg","Grappes ""raisin Asrtd, 1Kg, Australia",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,
197,Grapes,"Grapes, bunch, per Kg","Grappes, 1Kg, Australia",Traverso, ,0,Y,1,1,1,1,,17.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,1,1,,,1,
198,Pears,"Pears, loose, per Kg","Pears, 1Kg, Australia",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,
199,Pears,"Pears, loose, per Kg","Pears, 1Kg, Australia",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,
200,Pears,"Pears, loose, per Kg","Pears, 1Kg, Australia",Traverso, ,0,Y,1,1,1,1,1,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,,1,,,,,,,
201,"Banana, eating","Banana, eating, bunch, per Kg","Ripe banana, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,1,,
202,"Banana, eating","Banana, eating, bunch, per Kg","Ripe banana, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,0.895,,,,,,,,,,,,,
203,"Banana, eating","Banana, eating, bunch, per Kg","Ripe banana, 1Kg, local",Traverso, ,0,Y,1,1,1,1,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,,,,,
204,"Banana, eating","Banana, eating, bunch, per Kg","Ripe banana, local, 5medium size bunch, about 150-200vt",Market House, ,0,Y,1.9,2.6,2.1,2.6,2.6,6.7,2.3,4.2,4.2,4.2,4.2,,4.2,4.4,1.8,1.8,1.8,1.8,1.8,1.8,1.85,1.88,1.88,1.88,1.88,1.88,,,1.88,1.76,1.76,,1.76,1.76,6.8,9.58,7.75,8.75,8.79,7.65,6.78,7.75,6.93,9.15,41.39,8.26,4.49,
205,Pawpaw,"Pawpaws, loose, per Kg","Pawpaw, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,1,,1,,
206,Pawpaw,"Pawpaws, loose, per Kg","Pawpaw, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
207,Pawpaw,"Pawpaws, loose, per Kg","Pawpaw, 1Kg, local",Traverso, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,,,,,,,,,,,1,,,,,,,,,6.45,1,,,,,,,,,,,
208,Pawpaw,"Pawpaws, loose, per Kg","Pawpaw, local, 5 medium size, yellow, 100-150vt",Market House, ,0,Y,1.9,1.4,2.4,2.5,4.5,6.4,2.2,2,2,2,2,,2,4.5,2.95,2.95,2.95,2.95,2.95,2.95,2.98,2.96,2.96,2.96,2.96,2.96,,,2.96,9.55,9.55,,9.55,9.55,6.33,,9.15,5.94,6.13,4.25,5.43,9.15,5.7,4.03,6.88,7.82,9.15,
209,Rock melon,"Rock melon, loose, per Kg","Rock melon, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,1,1,,,,,,,1,,1,,
210,Rock melon,"Rock melon, loose, per Kg","Rock melon, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,,,,,,,,,,,,,
211,Rock melon,"Rock melon, loose, per Kg","Rock melon, 1Kg, local",Traverso, ,0,Y,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Rock melon,"Rock melon, loose, per Kg","Water melon, local, 5 medium size, red, 500-600vt",Market House, ,0,Y,1,1,,1,1,14.8,,,,,,,,7.5,,,,,,,,,,,,,,37,,,,37,,,,34.3,43.5,25.36,,,,43.5,19.2,19.2,28.2,25.8,35,
213,Green coconut,"Green coconut, piece, per Kg","Green coconut, 1pc, local",Au Bon Marche Nambatu, ,0,Y,1,1,1,,0.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Green coconut,"Green coconut, piece, per Kg","Green coconut, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Green coconut,"Green coconut, piece, per Kg","Green coconut, 1Kg, local",Traverso, ,0,Y,1,1,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Green coconut,"Green coconut, piece, per Kg","Green coconut, local, 5 fruits, medium, 30vt",Market House, ,0,Y,6.8,4.6,4.2,4.3,2.2,3.2,1.9,2.1,2.1,2.1,2.1,,2.1,2.1,2.25,2.25,2.25,2.25,2.25,2.25,2.35,2.28,2.28,2.28,2.28,2.28,3.12,20.85,2.28,2.66,2.66,20.85,2.66,2.66,4.24,3.88,4.55,3.92,3.55,2.85,3.62,4.55,4.07,3.6,,,3.79,
217,Pamplemous,"Pamplemous, loose, per Kg","Pamplemous, 1Kg, 120vt for 2 pc,local",Au Bon Marche Nambatu, ,0,Y,1.5,1,1,1,,1,1.074,1,1,1,1,,1,,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,1,1,,,1,1,1,,,1,
218,Pamplemous,"Pamplemous, loose, per Kg","Pamplemous, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,
219,Pamplemous,"Pamplemous, loose, per Kg","Pamplemous, 1Kg, local",Chew Store, ,0,N,1,1,1.5,,,1.7,2.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Pamplemous,"Pamplemous, loose, per Kg","Pamplemous, local, 5big size, green marcots",Market House, ,0,Y,2.8,2.8,3.1,3.9,2.9,3.4,3.9,2.3,2.3,2.3,2.3,,2.3,,3,3,3,3,3,3,2.89,2.92,2.92,2.92,2.92,2.92,,,2.92,1.92,1.92,,1.92,1.92,,,,2.59,3.33,3.12,3.38,,3.47,3.93,,,,
221,Lime,"Limes, loose, per Kg","Lime, local, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,1,1,1,,1,1,1,,,1,
222,Lime,"Limes, loose, per Kg","Lime, local, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,,,,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,1,1,,1,1,1,1,,1,1,
223,Lime,"Limes, loose, per Kg","Lime, local, 1Kg, local",Traverso, ,0,Y,1,1,,1,1,1,,1,1,1,1,,1,,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,,1,,1,1,,,1,,,,,1,
224,Lime,"Limes, loose, per Kg","Lime, local, local, 5plastics, 100vt",Market House, ,0,Y,1.5,1.5,3.6,3.6,2.4,2.6,2,3,3,3,3,,3,7.2,2.5,2.5,2.5,2.5,2.5,2.5,2.47,2.88,2.88,2.88,2.88,2.88,,,2.88,2.88,2.88,,2.88,2.88,,,4.55,2.54,5.17,1.3,2.45,4.55,2.84,2.37,4.28,3.09,4.55,
225,"Mandarine, imported","Mandarines, imported, loose, per Kg","Mandarine, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,0.9,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"Mandarine, imported","Mandarines, imported, loose, per Kg","Mandarine, 1Kg, imported",Au Bon Marche Manples, ,0,Y,1,1,,,,1,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"Mandarine, imported","Mandarines, imported, loose, per Kg","Mandarine, 1Kg, imported",Traverso, ,0,Y,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,
228,"Mandarine, local","Mandarines, local, loose, per Kg","Mandarine, local, 5 medium size of 30vt each",Market House, ,0,Y,1.2,1.2,1.4,1.2,,,1.2,0.9,0.9,0.9,0.9,,0.9,,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,0.8,,,,0.7,1.06,,,,
229,Pineapples,"Pineapples, loose, per Kg","Pineapples, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,1,,,,,,1,1,,,,
230,Pineapples,"Pineapples, loose, per Kg","Pineapples, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,
231,Pineapples,"Pineapples, loose, per Kg","Pineapples, 1Kg, local",Traverso, ,0,Y,1,1,,,1,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
232,Pineapples,"Pineapples, loose, per Kg","Pineapples, local, 5 medium size, 200-300vt",Market House, ,0,Y,3.2,3.2,6.2,8.1,2.5,1.9,3.1,,,,,,,8.1,3.5,3.5,3.5,3.5,3.5,3.5,3.8,3.6,3.6,3.6,3.6,3.6,2.05,,3.6,10.6,10.6,,10.6,10.6,,,5.14,,9.12,5.65,7.18,5.14,6,7.9,10.02,8.46,5.14,
237,Yam,"Yam, basket, per Kg","Yam, Basket, local, 5baskets, 1000vt each",Market House, ,0,Y,11,11,18.5,19.5,20,26.7,20.6,,,,,,,5.7,18,18,18,18,18,18,17.8,17.3,17.3,17.3,17.3,17.3,19.7,18.6,17.3,,,18.6,,,,4.34,88.5,45.57,38.42,10000,35.25,88.5,18.85,68.02,,,26,
238,Island taro,"Island taro, basket, per Kg","Island taro, local, 5bundles, 500-600vt",Market House, ,0,Y,10.6,9.5,9.1,11.6,12.5,18.2,11.9,13,13,13,13,,13,11,15,15,15,15,15,15,14.896,14.226,14.226,14.226,14.226,14.226,12.34,19.83,14.226,12.88,12.88,19.83,12.88,12.88,11.41,28.09,29.15,,30.49,22.1,,29.15,3.97,3.97,32.67,46.35,20.26,
239,Manioc,"Manioc (kassava), basket, per Kg","Manioc (kassava), Basket, local,5 baskets, 500-600vt",Market House, ,0,Y,12.3,12.3,22,24.2,19.1,24.1,21.1,20.2,20.2,20.2,20.2,,20.2,20.2,26,26,26,26,26,26,25,22,22,22,22,22,,48.25,22,40.79,40.79,48.25,40.79,40.79,53.33,56.82,83.2,58.93,51.25,40.61,42.65,83.2,49.56,50.79,13.19,,52.59,
240,Sweet Potato (Kumala),"Sweet potato (kumala), basket, per Kg","Sweet Potato, Basket, local, 5baskets, 500-600vt",Market House, ,0,Y,9.9,9,18.5,13.2,16.3,19.3,12.6,16,16,16,16,,16,16,21,21,21,21,21,21,23,21,21,21,21,21,19.52,84.88,21,37.79,37.79,84.88,37.79,37.79,31.5,39.78,30.75,30.63,36.37,38.25,36.75,30.75,21.19,29.97,33.45,,35.84,
241,Taro (Fiji),"Taro, basket, per Kg","Taro Fiji, Basket, 11Kg, local,5 baskets, 500-600vt",Market House, ,0,Y,9.8,9,16.1,11.1,13.6,19.5,13,16,16,16,16,,16,16,13,13,13,13,13,13,14.5,14.2,14.2,14.2,14.2,14.2,9,27.95,14.2,25.9,25.9,27.95,25.9,25.9,30.77,30.89,41,31.01,18.58,31.34,9.05,41,17.63,39.28,19.55,31.52,18.53,
242,Potato,"Potatoes, red, loose, per Kg","Red potatoes, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,,,,1,1,,1,1,,1,,
243,Potato,"Potatoes, red, loose, per Kg","Red potatoes, 1Kg, local",Traverso, ,0,Y,1,1,1,1,1,1,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
244,Potato,"Potatoes, red, loose, per Kg","Red potatoes, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Potato,"Potatoes, white, loose, per Kg","White potatoes, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,,1,
246,Potato,"Potatoes, white, loose, per Kg","White potatoes, 1Kg, local",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,
247,Potato,"Potatoes, white, loose, per Kg","White not washed potatoes, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,,,,,,,,,,1,,,,1,,,1,1,,1,1,1,1,1,1,1,,,1,
248,Potato,"Potatoes, white, loose, per Kg","Sweet white kumala, local, 5 baskets, 500-600vt",Market House, ,0,Y,1,1,12.5,10.9,9.5,20.8,14.1,17.8,17.8,17.8,17.8,,17.8,18,21,21,21,21,21,21,21.58,22,22,22,22,22,23.78,35,22,,,35,,,,,,,43.21,38.15,43.59,25.08,21.93,35.22,,,25.08,
249,Carrot imported,"Carrots, imported, loose, per Kg","Carrots, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,
250,Carrot imported,"Carrots, imported, loose, per Kg","Carrots, 1Kg, imported",Au Bon Marche Manples, ,0,N,1,1, , ,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,
251,Carrot imported,"Carrots, imported, loose, per Kg","Carrots, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,,,,,,,,,1,1,,,,1,,,,1,1,1,1,1,1,1,1,1,,1,1,
252,Carrot local,"Carrots, loose, per Kg","Fresh carrots, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
253,Carrot local,"Carrots, loose, per Kg","Fresh carrots, local, 5 bundles, 100vt",Market House, ,0,Y,1,1,,1.1,1.5,,,1.5,1.5,1.5,1.5,,1.5,1,,,,,,,,,,,,,,3,,,,3,,,3.09,4.08,4.5,2.99,,2.75,2.75,4.5,,,5.11,,3.22,
254,Radish,"Radish, pkt, per Kg","Radish, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,,1,,0.264,0.264,0.264,0.264,,0.264,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,
255,Radish,"Radish, pkt, per Kg","Radish, Pkt",Au Bon Marche Manples, ,0,Y,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
256,Radish,"Radish, pkt, per Kg","Radish, Pkt",Traverso, ,0,Y,1,1,1,1,0.218,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,0.65,,,1,0.348,,,,
257,Radish,"Radish, pkt, per Kg","Radish, local, 5bundles, 100vt",Market House, ,0,Y,1.1,1,,0.6,0.4,,,,,,,,,1.6,,,,,,,,,,,,,0.64,,,,,,,,,,,,1.06,1.12,1.18,,1.8,1.8,,,,
258,Lettuce local,"Lettuce, per Kg","Lettuce, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,1,1,1,,1,1,0.278,0.264,0.264,0.264,0.264,,0.264,,0.198,0.198,1,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,,0.28,0.235,0.235,0.235,0.28,0.235,0.235,,1,1,,,0.372,1,0.249,1,1,,,0.249,
259,Lettuce local,"Lettuce, per Kg","Lettuce, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,,,0.608,1,0.534,0.48,0.48,0.48,0.48,,0.48,,0.154,0.154,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,0.896,,,,1,,1,0.25,1,1,,,0.25,
260,Lettuce local,"Lettuce, per Kg","Lettuce, 1Kg, local",Traverso, ,0,Y,1,1,1,1,0.158,1,1.88,0.49,0.49,0.49,0.49,,0.49,,0.158,0.158,,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,,,0.268,0.268,0.268,,0.268,0.268,,1,,1,,0.67,0.65,0.18,1,1,,,0.18,
261,Lettuce local,"Lettuce, per Kg","Lettuce, local, 5 medium rings, 300-400vt",Market House, ,0,Y,1.5,1.5,4.2,4.5,5.5,,,5,5,5,5,,5,,,,,,,,,,,,,,3.28,9.85,,,,9.85,,,7.67,8.11,2.05,,3.32,6.98,7.22,2.05,5.45,5.45,4.2,,2.05,
262,Lettuce imported,"Lettuce, imported, per Kg","Lettuce, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,1,1,1,,1,,,0.47,0.47,0.47,0.47,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,0.998,,
263,Lettuce imported,"Lettuce, imported, per Kg","Lettuce, 1Kg, imported",Au Bon Marche Manples, ,0,Y,1,1,,,,,,0.486,0.486,0.486,0.486,,0.486,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
264,Lettuce imported,"Lettuce, imported, per Kg","Lettuce, 1Kg, imported",Traverso, ,0,Y,1,1,,1,,,,0.266,0.266,0.266,0.266,,0.266,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,,,
265,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Tomato local,"Tomato, local, loose, per Kg","Tomato, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,1,,,1,,,,1,,,,
267,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported, small size",Traverso, ,0,Y,1,1,1,1,1,,,0.526,0.526,0.526,0.526,,0.526,,,,,,,,,,,,,,1,1,,,,1,,,,1,,1,,,,,,1,,,,
268,Tomato imported,"Tomato, loose, per Kg","Tomato, local, 10 fruits, big size, 50-60vt",Market House, ,0,Y,2.1,2.1,2.1,2.9,2.9,,,3,3,3,3,,3,,,,,,,,,,,,,,,1.05,,,,1.05,,,5.21,5.6,4.2,,2.85,4.38,4.23,4.2,2.25,4.36,,5.82,4.2,
269,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,1,1,,1,,,1,1,1,,,1,
270,Tomato imported,"Tomato, imported, loose, per Kg","Tomato, 1Kg, imported",Au Bon Marche Manples, ,0,Y,1,1,1,1,,1,1,1,1,1,1,,1,,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,1,,1,1,,,1,1,1,,1,1,
271,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported, big size",Traverso, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,1,1,1,,,1,
272,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,,1,1,,1,1,,,,
