ItemId,Eas,Specification,LocalDescription,Outlet,Address,CollDay,Active,Dec-08,Mar-09,Jun-09,Sep-09,Dec-09,Mar-10,Jun-10,Sep-10,Dec-10,Mar-11,Jun-11,Sep-11,Dec-11,Mar-12,Jun-12,Sep-12,Dec-12,Mar-13,Jun-13,Sep-13,Dec-13,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18,Mar-19,Jun-19,Sep-19,Dec-19,Mar-20,Jun-20
264,Lettuce imported,"Lettuce, imported, per Kg","Lettuce, 1Kg, imported",Traverso, ,0,Y,1,1,1,1,1,1,1,,,,,0.28213,0.28213,,1,,,,,,,,,,1,1,0.896,,0.896,,,,0.896,,1,,1,,,,,,,,,,
265,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
266,Tomato local,"Tomato, local, loose, per Kg","Tomato, 1Kg, local",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,1,,1,,,,,,,,1,,
267,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported, small size",Traverso, ,0,Y,1,1,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,,,1,1,1,,,,1,,1,,,,,1,,,,,,,
268,Tomato imported,"Tomato, loose, per Kg","Tomato, local, 10 fruits, big size, 50-60vt",Market House, ,0,Y,2.2,1.4,2.5,2.1,2.5,2.5,,,,,,,,,,1.5,1.8,1.8,1.8,1.8,1.6,1.8,1.8,1.8,1.8,1.8,2.6,4.15,2.6,,3.7,,2.6,,,1.05,5.22,5.07,,2.62,4.45,,3.14,4.5,,,
269,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,,1,,1,,1,1,,1,,1,1,1,,1,1,1,1,,
270,Tomato imported,"Tomato, imported, loose, per Kg","Tomato, 1Kg, imported",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,1,1,,1,1,1,,,
271,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported, big size",Traverso, ,0,Y,1,1,1,1,1,1,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,1,,,1,,,1,1,,,
272,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,
273,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,,1,1,1,,,,,1,,1,,,,,,,,1,1,1,1,1,1,,1,1,,1,1,1,,,,,,,,,,
274,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,1,,,1,,1,1,,1,,1,1,,,
275,Cucumber,"Cucumber, loose, per Kg","Cucumber, local,5medium size, 100vt each",Market House, ,0,Y,2.4,1.4,1.9,1.5,1.8,1.8,1.9,1.1,1.1,3,1,1.2,1.2,2,0.98,1.56,1.66,1.66,1.66,1.66,1.78,1.98,1.98,1.98,1.98,1.98,1.2,3.2,1.2,2.15,4.2,2.15,1.2,,2.75,1.74,2.07,2.19,2.05,2.21,1.72,2.07,1.54,1.69,2.23,,
276,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,0.378,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,,,,,,1,,,,,0.454,0.454,,,
277,Beans,"Long beans, loose, per Kg","Long beans, Pkt, local",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,0.865,,0.865,1,0.8465,1,0.865,,1,,,,,,,,,,,,
278,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Traverso, ,0,Y,1,1,,,,,,,,,,,,1,,,,0.434,0.434,0.434,0.436,0.432,0.432,0.432,0.432,0.432,0.56,,0.56,,,,0.56,,,,,,,,,0.741,,,,,
1100,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,0,8,N,1.5,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,1,,1,1,,,1,1,,1,1,1,,
281,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,,,,,,,,1,,1,1,,,,,,,,1,1,1,,1,1,,1,1,,1,1,,,,1,1,,,,,,
282,Beans,"Dwarf beans, loose, per Kg","Dwarf beans Skyland, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,,1,1,1,1,0.2384,0.2384,,,,,1,1,1,1,1,1,1,1,1,1.2,1,1.2,,,,1.2,,1,,,,,,,,1,1,,,
283,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, local, 5 plastics for 100-150vt",Market House, ,0,Y,2.1,2.1,1.7,1.8,1.7,1.7,2.8,2.2,2.2,2.2,3.2,1.9,1.9,,,1.3,1.4,1.4,1.4,1.4,1.4,1.6,1.6,1.6,1.6,1.6,1.5,3.2,1.5,1.35,3.2,1.35,1.5,1.35,1.2,3.6,4.9,11.19,2.72,3.41,2.36,3.1,3.8,2.28,,,
284,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,,,1,1,1,1,,,,1,,,,,,,,1,1,1,,1,1,1,1,1,1,,,1,,1,,1,,,,1,,
285,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,,,,,1,,,,,,,,,,1,1,1,1,,1,1,,,,1,1,,1,,,,1,1,,
286,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,1,,,1,1,1,,1,1,,1,1,1,,
287,Pumpkin,"Pumpkin, per Kg","Pumpkin, 5 medium size, yellow, 200-300vt",Market House, ,0,Y,4.2,4.2,4.7,3.7,3.4,3.4,,,,,8.5,3.7,3.7,,,3,4,4,4,4,4,4.2,4.2,4.2,4.2,4.2,5.6,13.75,5.6,,11.1,,5.6,10.53,15.56,14.33,13.3,2.88,9.82,27.2,14.24,13.3,7.78,10.4,21.52,,
288,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,
289,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,
290,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,1,1,1,,
291,Corn,"Corn, loose, per Kg","Sweet Corn, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,,,,,,1,,1,1,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
292,Corn,"Corn, loose, per Kg","Sweet Corn, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,1,1,,,1,,,,1,,,,,
293,Corn,"Corn, loose, per Kg","Sweet Corn, Pkt",Traverso, ,0,Y,1,1,1,1,1,1,,,,0.824,,0.666,0.666,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,0.17,,
294,Corn,"Corn, loose, per Kg","Corn, local,5 bundles, 100vt",Market House, ,0,Y,3.6,3.6,3.5,3.3,3.2,3.2,4.8,,,,,,,4.2,3.15,4.6,6.6,6.6,6.6,6.6,6.2,6.4,6.4,6.4,6.4,6.4,3.2,1.8,3.2,2.56,5.6,2.56,3.2,9.51,2.3,1.3,7.3,,6.4,8.4,7.6,7.36,10.12,6.07,,,
295,Onion,"Onions, loose, per Kg","Onions, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,
296,Onion,"Onions, loose, per Kg","Onions, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,
297,Onion,"Onions, loose, per Kg","Onions, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,380,1,1,1,1,1,1,1,,
298,Beema (chili),"Chilli, loose, per Kg","Chili, local, 5 plastics for 100vt",Market House, ,0,Y,1,1,1.3,3.2,3,3,,,,,,0.8,0.8,0.6,0.57,0.8,0.87,0.87,0.87,0.87,0.92,1.12,1.12,1.12,1.12,1.12,,0.5,,0.895,0.85,0.895,,0.72,,,1.09,,4.26,2.04,1.62,1.09,1.09,1.44,0.77,,
299,Bowl cabbage,"Cabbage, bowl, per Kg","Bowl cabbage, single, local, 5 medium size, 100-200vt",Market House, ,0,Y,4.2,4.2,5.3,8.4,7.9,7.9,,3,3,,,3.2,3.2,,,2.6,2.9,2.9,2.9,2.9,3.1,3.3,3.3,3.3,3.3,3.3,3.2,5.48,3.2,,2.4,,3.2,,2.77,19.59,4.91,4.77,,6.63,15.24,,,7.28,8.46,,
300,Chinese cabbage,"Cabbage, Chinese, per Kg","Chinese cabbage, local, medium size, 5 bundles, 100-200vt",Market House, ,0,Y,4.2,4.2,4.6,4.6,4.6,4.6,3.4,3,3,,3.3,6.6,6.6,6.6,3.66,3.9,3.87,3.87,3.87,3.87,3.73,3.93,3.93,3.93,3.93,3.93,3.2,10.3,3.2,3.23,6.8,3.23,3.2,3.01,11.32,11.63,4.43,3.45,2.44,3.59,4.03,,5.7,6.25,5.25,,
302,Ginger,"Ginger, loose, per Kg","Ginger, local, 5 bundles/plastics, 200vt",Market House, ,0,Y,1.7,1.7,8.5,8.2,8.1,8.1,1.3,2,2,2,2,4.8,4.8,,2.06,0.97,1.88,1.88,1.88,1.88,1.85,2.05,2.05,2.05,2.05,2.05,1.5,1,1.5,1.2,0.896,1.2,1.5,,0.8,1.05,0.69,0.94,0.87,2.1,0.66,0.69,0.67,0.34,,,
303,"Laplap (Yam, banana)","Laplap (Yam, banana), standard?, per Kg?","4 pieces Laplap, local, medium size, yam, banana, taro, manioc",Market House, ,10,N,1,1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, local, 10 bundles, 100vt",Market House, ,0,Y,1.5,1.5,1.5,1.2,1.2,0.2,0.2,1,1,,0.9,0.9,0.9,,1.3,,1.8,1.8,1.8,1.8,1.5,1.7,1.7,1.7,1.7,1.7,1.1,0.8,1.1,1,,1,1.1,,,0.56,0.51,0.43,0.48,0.32,0.42,0.51,0.35,0.35,,,
306,Pumpkin top,"Pumpkin top, loose, per Kg","Top of pumkin, local, 3 medium size bundles, 100 - 150vt",Market House, ,0,Y,1,1,2.9,3.2,3.1,3.1,1.8,6,6,6.6,3,6,6,4,3.57,3,5.3,5.3,5.3,5.3,5.5,5.7,5.7,5.7,5.7,5.7,,,,2.1,2.6,2.1,,5.67,,,,3.26,6.56,,,,9.09,6.26,,,
307,Snake beans,"Snake Beans, loose, per Kg","Snake beans, local, 3 medium size bundles, 100vt",Market House, ,0,Y,2.1,1,3,3.1,3,3,3.9,3,3,,,3.2,3.2,,3.63,,,,,,,,,,,,,2.8,,2.78,3.6,2.78,,,2.1,2.3,2.16,1,7.01,4.21,6.1,2.16,5.94,5.05,,,
308,Spring onion,"Spring onions, loose, per Kg","Spring onion, local, 5 medium size bundles, 100vt",Market House, ,0,Y,2.3,2.3,2.3,3,3,3,1.4,2.2,2.2,1.6,0.9,1.4,1.4,1.2,1.21,1.3,1.9,1.9,1.9,1.9,1.8,2,2,2,2,2,1.4,1.1,1.4,2.8,,2.8,1.4,1.38,2.5,1.75,1.28,1.96,1.25,0.9,1.12,1.28,1.53,1.32,,,
309,Sugarcane,"Sugurcane, unit? Weight? Per Kg?","Sugarcane, local, 5 long ones for 1.5m",Market House, ,0,Y,1,1,4.1,3.8,2.9,2.9,,,,,,,,,7.35,,,,,,,,,,,,1.5,,1.5,,,,1.5,4.28,3.5,,,,3.65,,,,,,,,
310,Vanilla bean,"Vanilla, loose, per Kg","Vanilla, 1Kg, local",Market House, ,0,Y,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Water kress,"Water kress, per Kg","Water kress, local, 3 medium size bundles for 100-150vt",Market House, ,0,Y,1,1,2.1,2.9,2.9,2.9,1.2,3,3,30.6,3,,,2.8,,0.2,3.5,3.5,3.5,3.5,3.1,3.3,3.3,3.3,3.3,3.3,2.09,,2.09,,,,2.09,,,,2.91,4.13,1.83,,3.16,2.91,5.73,3.17,,,
499,"Herbs, fresh","Parsley, bunch, per Kg",Parsley,Tebakor Shopping Center, ,0,N,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, packet in plastic bag",Traverso, ,0,N,4.2,4.1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,"Coconut, dried","Coconut, dried, per Kg?","Coconut, dried, 5bundles, medium size, 10-12 fruits, 100-150vt",Market House, ,0,Y,6.2,6.2,11.5,11.5,11.8,11.8,17.4,17.9,17.9,30.6,16.6,21.9,21.9,21,18.81,21.56,20.68,20.68,20.68,20.68,20.52,20.72,20.72,20.72,20.72,20.72,20.08,25.43,20.08,13.87,33.1,13.87,20.08,21,11.5,31.04,21.77,25.57,26.72,20.1,34.05,21.77,28.49,29.26,31.46,,
1082,Passion fruits,"Passion fruits, fresh, local","Passion fruits, three plastics for 100VT",Market House, ,0,Y,4.2,2.6,2.5,2.5,2.4,2.4,3.1,,,4.8,,,,2.2,3.79,,4.69,4.69,4.69,4.69,4.83,5.03,5.03,5.03,5.03,5.03,,,,,,,,5.2,1.2,,,,7.24,5.89,3.77,5.81,5.73,6.67,,,
1084,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 1 bundle",Market House, ,0,Y,1,1,1,,,,2.4,,,4.8,,,,,,,,,,,,,,,2.103,2.103,3.5,,3.5,3.95,,3.95,3.5,,,,,,,,,,,,,,
1118,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,0,8,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 5bundles",Market House, ,0,Y,,,,3.2,3.1,3.1,,3,3,,6,,,5.4,0.93,1.5,2,2,2,2,1.8,2,2,2,2,2,4.34,,4.34,3.95,4.3,3.95,4.34,4.38,3.2,3.97,3.55,4.11,6.84,3.69,3.2,3.55,6.28,5.17,,,
1137,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, cooking, 5 bunchs, medium, 10-12 fruits, 100-150vt",Market House, ,0,Y,,,12.6,12.6,12.8,12.8,,2.2,2.2,,22,21,21,20,4.35,9.02,6.5,6.5,6.5,6.5,6.8,7,7,7,7,7,,,13.39,11.97,,11.97,13.39,37.76,57.9,38.81,32.58,45.67,39.82,49.1,43.42,32.58,32.77,36.35,6.7,,
1179,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Au Bon Marche Nambatu, ,0,Y,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,1,,,1,,,,,,1,,,,1,1,,1,1,,
1180,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Traverso, ,0,Y,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,1,,1,,,,1,,1,1,1,,,,,,,1,,,
1181,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Tebakor Shopping Center, ,0,Y,,,,,,,2.1,,,,,1.96,1.96,1.91,1.91,1.83,1.96,1.86,1.86,1.86,1.83,1.77,1.77,1.77,1.77,1.77,1.89,1.995,1.89,1.98,1.98,1.98,1.89,,1.9,,,,2.15,,,,2.16,2.14,,,
1182,Rock melon,"Rock melon, loose, per Kg","Water melon, local",Traverso, ,0,Y,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,1,,,,1,,1,,,,,,1,,,,,,
1183,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Au Bon Marche Nambatu, ,0,Y,,,,,,,2.2,2.003,2.003,2.13,2.15,1.96,1.96,1.91,1.91,1.82,1.96,1.79,1.79,1.78,1.75,1.77,1.77,1.77,1.77,1.77,1.82,1.78,1.82,1.89,2.1,1.89,1.82,1.98,1.789,1.65,2.18,2.14,2.14,2.13,,2.15,2.14,2.15,2.14,,
1184,Potato,"Potatoes, white, loose, per Kg","White washed potatotes, 1Kg",Traverso, ,0,Y,,,,,,,1,1,1,,1,1,1,1,,1,1,,,,,,,,1,1,1,,1,1,1,1,1,,1,,,,,,1,,,,,,
1185,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, bunch wrapped in plastic",Traverso, ,0,Y,,,,,,,1,0.032,0.032,,1,0.042,0.042,1,0.02,0.028,0.034,0.06,0.06,0.06,0.09,0.08,0.08,0.08,1,1,0.125,,0.125,,,,0.125,,1,1,,200,0.41,0.09,0.09,0.09,0.09,0.056,0.132,,
1465,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
1466,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Traverso, ,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,1,,1,,,,,,,,1,,,,,,1,,1,1,,1,1,,,,,,,,,,,,,,
1469,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,1,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,,,
1470,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,1,,,,,,1,,1,,,,1,,,,,,,,,,,,1,,
1471,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,1,1,,,,,,,1,1,1,1,1,1,1,,1,,,,1,,,,,,,,,,,1,1,,
1472,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,1,1,,,,,,,1,1,1,1,1,1,1,,1,,,,1,,,,,,,,,,,1,,,
1474,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
1476,Potato,"Potatoes, white, loose, per Kg","Potatoes, white, washed potatoe, loose, per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,1,1,,,,,,,1,1,1,1,1,1,,,,1,,1,,,,,,,,,,,,,,,
1477,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,1,,1,1,,,,,,,1,1,1,1,1,1,1,,1,,,,1,,,,,,,,,,,0.724,0.572,,
1478,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,1,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,English loaf 30 cm,"English loaf, 30 cm, unsliced","English local loaf, 3 loaves",Market House, ,0,Y,,,,,,,,1.9,1.9,,1.9,,1.9,1.9,,,,,,,1.9,2.1,2.1,2.1,2.1,2.1,2.895,,2.895,1.2,,1.2,2.895,,,,,,,,,,,,,,
1481,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, loaf shack, 10 loaves",Traverso, ,0,Y,,,,,,,,1.948,1.948,,1.948,,1.948,1.948,,,,,,,1.948,1.77,1.77,1.77,1.77,1.77,1.876,,1.876,1.78,1.78,1.78,1.876,,,,,,,,,,,,,,
1592,Water kress,"Water kress, per Kg","Water kress, local,5 medium size bundles for 100-150vt",Market House, ,0,Y,,,,,,,,,,3.1,3.1,,3.1,3.1,,,,,,,3.1,3.3,3.3,3.3,3.3,3.3,2.5,,2.5,1.6,,1.6,2.5,,,,,,,,,,,,,,
