ItemId,Eas,Specification,LocalDescription,Outlet,Address,CollDay,Active,Dec-08,Mar-09,Jun-09,Sep-09,Dec-09,Mar-10,Jun-10,Sep-10,Dec-10,Mar-11,Jun-11,Sep-11,Dec-11,Mar-12,Jun-12,Sep-12,Dec-12,Mar-13,Jun-13,Sep-13,Dec-13,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18,Mar-19,Jun-19,Sep-19,Dec-19,Mar-20,Jun-20
276,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,,1,1,1,0.452,1,1,,,,,1,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,
277,Beans,"Long beans, loose, per Kg","Long beans, Pkt, local",Au Bon Marche Manples, ,0,Y,1,1,,,,0.3,0.42,,,1,1,,1,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,1,,,
278,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Traverso, ,0,Y,1,1,1,,,1,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.65,,,,0.739,,,,1,
1100,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,0,8,N,1.7,1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,1,1,,
281,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,,1,,1,1,1,1,,1,,,1,1,,,,,,,,,,1,,,0.996,0.996,,0.996,0.996,0.996,,,,,,,1,,1,1,,
282,Beans,"Dwarf beans, loose, per Kg","Dwarf beans Skyland, 1Kg",Traverso, ,0,Y,1,1,1,1,,1,,1,1,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,1,1,1,
283,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, local, 5 plastics for 100-150vt",Market House, ,0,Y,2.1,1,2.2,2.7,1.4,2.3,2.8,1.95,1.95,,,,,1.4,2.1,1.4,1.4,1.19,1.19,1.19,1.2,1.2,1.2,1.2,1.2,1.2,1.6,2.3,1.2,,,1.2,,,,,11.19,3.1,2.87,2.36,2.38,11.19,3.27,3.27,,,
284,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,,
285,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,,1,1,,,,,,,,,,,,,,,,,,1,,,1,1,,1,1,1,,1,1,,,,,,1,1,,
286,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Traverso, ,0,Y,1,1,,1,,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,,
287,Pumpkin,"Pumpkin, per Kg","Pumpkin, 5 medium size, yellow, 200-300vt",Market House, ,0,Y,4.2,4.2,5.2,5.1,7,14.5,7.6,5.5,5.5,4.5,4.5,,4.5,,,,,,,,,,,,,,,17.78,,2.12,2.12,,2.12,2.12,2.12,12.53,2.88,13.3,10.36,14.24,10.11,2.88,13.36,16.69,,,
288,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
289,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,,1,1,1,1,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,
290,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Traverso, ,0,Y,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,
291,Corn,"Corn, loose, per Kg","Sweet Corn, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72,,
292,Corn,"Corn, loose, per Kg","Sweet Corn, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,,,,,,,,,,1,,1,1,,,,,,,,,,1,,,1,1,,1,1,1,,,,,,,,,,,,
293,Corn,"Corn, loose, per Kg","Sweet Corn, Pkt",Traverso, ,0,Y,1,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,
294,Corn,"Corn, loose, per Kg","Corn, local,5 bundles, 100vt",Market House, ,0,Y,3.6,3.6,3.3,3.2,4.6,5.1,4.9,,,5,5,,5,,3.15,4.47,4.47,4.56,4.56,4.56,,,,,,,,2.2,,1.2,1.2,,1.2,1.2,1.2,,,7.36,9.52,7.6,,,6.61,7.85,,3.07,
295,Onion,"Onions, loose, per Kg","Onions, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
296,Onion,"Onions, loose, per Kg","Onions, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,
297,Onion,"Onions, loose, per Kg","Onions, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,1,0.664,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,
298,Beema (chili),"Chilli, loose, per Kg","Chili, local, 5 plastics for 100vt",Market House, ,0,Y,1,1,1.2,0.8,1.4,1.3,0.8,0.8,0.8,,,,,0.8,0.71,0.87,0.87,1.05,1.05,1.05,1.02,1.08,1.08,1.08,1.08,1.08,,0.5,1.08,,,1.08,,,,,,1.09,1.02,1.62,1.75,,0.8,1.99,,0.8,
299,Bowl cabbage,"Cabbage, bowl, per Kg","Bowl cabbage, single, local, 5 medium size, 100-200vt",Market House, ,0,Y,4.6,4.6,4.6,4.2,4.8,3.9,5.7,3.8,3.8,,,,,,,2.56,2.56,,,,,,,,,,,10,,,,,,,,7.41,4.77,,,15.24,6.15,4.77,3.69,7.25,,4.11,
300,Chinese cabbage,"Cabbage, Chinese, per Kg","Chinese cabbage, local, medium size, 5 bundles, 100-200vt",Market House, ,0,Y,4.2,4,4.5,4.2,1.6,1.7,3.5,4.4,4.4,3.1,3.1,,3.1,3.75,2.91,4.2,4.2,2.82,2.82,2.82,2.52,2.51,2.51,2.51,2.51,2.51,3.8,2.2,2.51,,,2.51,,,,6.89,3.43,3.43,6.26,4.03,4.55,3.43,3.83,6.68,,,
302,Ginger,"Ginger, loose, per Kg","Ginger, local, 5 bundles/plastics, 200vt",Market House, ,0,Y,1.7,1.5,8.5,5.5,2.2,2.4,1.2,,,,,,,,2,1.02,1.02,1.76,1.76,1.76,1.75,1.64,1.64,1.64,1.64,1.64,1.2,0.9,1.64,,,1.64,,,,,0.94,0.69,0.81,0.66,1.11,0.94,0.7,0.65,,,
303,"Laplap (Yam, banana)","Laplap (Yam, banana), standard?, per Kg?","4 pieces Laplap, local, medium size, yam, banana, taro, manioc",Market House, ,10,N,1,1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, local, 10 bundles, 100vt",Market House, ,0,Y,1.5,1.5,1.2,1.1,4,0.2,0.5,1.25,1.25,,,,,,1.5,0.6,0.6,0.8,0.8,0.8,0.9,0.77,0.77,0.77,0.77,0.77,0.875,0.125,0.77,,,0.77,,,,,,0.51,1.9,0.42,0.41,0.43,0.45,0.34,,8.4,
306,Pumpkin top,"Pumpkin top, loose, per Kg","Top of pumkin, local, 3 medium size bundles, 100 - 150vt",Market House, ,0,Y,1,1,2.9,3.2,,2.9,1.7,4.5,4.5,5.7,5.7,,5.7,,3.2,3.75,3.75,,,,,,,,,,3.5,,,,,,,,,,3.26,,4.04,,,3.26,4.21,4.21,,2,
307,Snake beans,"Snake Beans, loose, per Kg","Snake beans, local, 3 medium size bundles, 100vt",Market House, ,0,Y,2.1,1,3,3.1,4.3,5.6,3.8,4.4,4.4,3.3,3.3,,3.3,,2.89,3.27,3.27,3.09,3.09,3.09,3.11,3.12,3.12,3.12,3.12,3.12,1.5,,3.12,1.3,1.3,3.12,1.3,1.3,1.3,,,2.16,3.77,6.1,,,5.49,5.49,,2.33,
308,Spring onion,"Spring onions, loose, per Kg","Spring onion, local, 5 medium size bundles, 100vt",Market House, ,0,Y,2.3,2.3,2.3,2.2,1.8,2.2,1.6,1.5,1.5,3.2,3.2,,3.2,3.2,1.5,1.65,1.65,1.95,1.95,1.95,1.98,1.77,1.77,1.77,1.77,1.77,1.3,1.2,1.77,1.5,1.5,1.77,1.5,1.5,1.5,,1.96,1.28,,1.12,1.34,1.96,1.57,1.44,,,
309,Sugarcane,"Sugurcane, unit? Weight? Per Kg?","Sugarcane, local, 5 long ones for 1.5m",Market House, ,0,Y,1,1,,3.9,,,1.6,,,,,,,,6.9,,,,,,,,,,,,2.9,,,,,,,,,,,,5.85,,,,,,,,
310,Vanilla bean,"Vanilla, loose, per Kg","Vanilla, 1Kg, local",Market House, ,0,Y,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Water kress,"Water kress, per Kg","Water kress, local, 3 medium size bundles for 100-150vt",Market House, ,0,Y,1,1,2.3,3.6,1.8,2.3,1.4,3,3,500,,,,1.2,,0.27,0.27,1.35,1.35,1.35,1.32,1.35,1.35,1.35,1.35,1.35,,0.8,1.35,,,1.35,,,,,4.13,2.91,2.29,3.16,3.25,4.13,1.63,3.28,,,
499,"Herbs, fresh","Parsley, bunch, per Kg",Parsley,Tebakor Shopping Center, ,0,N,1.5,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, packet in plastic bag",Traverso, ,0,N,4.2,4.4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,"Coconut, dried","Coconut, dried, per Kg?","Coconut, dried, 5bundles, medium size, 10-12 fruits, 100-150vt",Market House, ,0,Y,6.2,6.2,10.1,7.8,13.4,16.2,17.5,17.3,17.3,25,25,,25,16.68,19,22.44,22.44,21.42,21.42,21.42,21.39,22,22,22,22,22,,20.85,22,21.1,21.1,22,21.1,21.1,21.1,26.97,25.57,21.77,27.27,34.05,28.22,25.57,33.06,31.57,,32.55,
1082,Passion fruits,"Passion fruits, fresh, local","Passion fruits, three plastics for 100VT",Market House, ,0,Y,4.2,2.6,2.5,2.6,,4.8,3.2,,,4,4,,4,4,3.89,,,2.96,2.96,2.96,2.98,2.55,2.55,2.55,2.55,2.55,,,2.55,,,2.55,,,,,,5.81,6.07,3.77,,,,4.15,,2.68,
1084,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 1 bundle",Market House, ,0,Y,1,1,1,,,1.8,1.9,,,,,,,,,,,,,,,,,,,,1.8,,,2.59,2.59,,2.59,2.59,2.59,,,,,,,,,,,,
1118,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,0,8,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 5bundles",Market House, ,0,Y,,,,3.2,4,,,5.2,5.2,3.3,3.3,,3.3,3.87,0.93,1.76,1.76,1.33,1.33,1.33,1.31,1.33,1.33,1.33,1.33,1.33,,,1.33,,,1.33,,,,,4.11,3.55,5.83,3.2,3.65,4.11,6.38,4.13,,4.12,
1137,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, cooking, 5 bunchs, medium, 10-12 fruits, 100-150vt",Market House, ,0,Y,,,12.6,12.6,7.8,,5.8,16.85,16.85,18.2,18.2,,18.2,12.36,4,8.58,8.58,7.68,7.68,7.62,7.65,7.88,7.88,7.88,7.88,7.88,,,7.88,70.4,70.4,7.88,70.4,70.4,70.4,34.6,61.77,32.58,38.71,43.42,46.55,61.77,39.63,43.17,,7.92,
1179,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Au Bon Marche Nambatu, ,0,Y,,,,,,,,1,1,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,1,,,1,1,,,1,1,1,
1180,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Traverso, ,0,Y,,,,,,1,,,,1,1,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,1,1,0.492,
1181,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Tebakor Shopping Center, ,0,Y,,,,,,2.1,2.1,,,,,,,1.79,1.8,1.88,1.88,1.78,1.78,1.75,1.78,1.75,1.75,1.75,1.75,1.75,1.8,1.78,1.75,1.95,1.95,1.75,1.95,1.95,1.95,,,2.17,,,,,2.16,2.16,,,
1182,Rock melon,"Rock melon, loose, per Kg","Water melon, local",Traverso, ,0,Y,,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,
1183,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Au Bon Marche Nambatu, ,0,Y,,,,,,2,2.2,1.88,1.88,2,2,,2,1.79,1.89,1.88,1.88,1.89,1.89,1.83,1.85,1.82,1.82,1.82,1.82,1.82,1.8,1.98,1.82,2.1,2.1,1.82,2.1,2.1,2.1,,600,2.17,2.16,2.14,2.14,2.15,2.16,1.9,,,
1184,Potato,"Potatoes, white, loose, per Kg","White washed potatotes, 1Kg",Traverso, ,0,Y,,,,,,1,1,1,1,1,1,,1,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
1185,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, bunch wrapped in plastic",Traverso, ,0,Y,,,,,,0.4,1,0.221,0.221,1,1,,1,1,0.3,0.058,0.058,0.056,0.056,0.056,0.055,0.056,0.056,0.056,0.056,0.056,0.056,0.85,0.056,0.65,0.65,0.056,0.65,0.65,0.65,1,,0.39,0.37,0.03,0.03,0.08,0.07,0.94,1,0.09,
1465,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Traverso, ,0,Y,,,,,,,,,,1,1,,1,,,,,,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,,,,,,,,,,
1468,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
1470,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,,,1,,,,,,,,,,,,1,1,,
1471,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,,,,,,,1,1,,
1472,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,,,1,,,,,,,,,,,,,,,
1473,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,,,,,,,1,,,
1474,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,,,1,,,,,,,,,,,,,,,
1475,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,,,,,,,,,,
1476,Potato,"Potatoes, white, loose, per Kg","Potatoes, white, washed potatoe, loose, per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926,0.74,,
1478,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,English loaf 30 cm,"English loaf, 30 cm, unsliced","English local loaf, 3 loaves",Market House, ,0,Y,,,,,,,,2.3,2.3,,2.3,,2.3,2.3,,,,,,2.3,2.1,2.5,2.5,2.5,2.5,2.5,,,2.5,1.89,1.89,2.5,1.89,1.89,1.89,,,,,,,,,,,,
1481,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, loaf shack, 10 loaves",Traverso, ,0,Y,,,,,,,,2.003,2.003,,2,,2,2,,,,,,2,1.98,2.1,2.1,2.1,2.1,2.1,,,2.1,2.3,2.3,2.1,2.3,2.3,2.3,,,,,,,,,,,,
1592,Water kress,"Water kress, per Kg","Water kress, local,5 medium size bundles for 100-150vt",Market House, ,0,Y,,,,,,,,,,3,3.1,,3.1,3.1,,,,,,3.1,2.8,2.6,2.6,2.6,2.6,2.6,,,2.6,,,2.6,,,,,,,,,,,,,,,
