ItemId,Eas,Specification,LocalDescription,Outlet,Address,CollDay,Active,Dec-08,Mar-09,Jun-09,Sep-09,Dec-09,Mar-10,Jun-10,Sep-10,Dec-10,Mar-11,Jun-11,Sep-11,Dec-11,Mar-12,Jun-12,Sep-12,Dec-12,Mar-13,Jun-13,Sep-13,Dec-13,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18,Mar-19,Jun-19,Sep-19,Dec-19,Mar-20,Jun-20
192,Kiwi,"Kiwi fruit, loose, per Kg","Kiwi, 1Kg, Australia",Au Bon Marche Nambatu, ,0,Y,950,1400,1400,1800,750,450,,,,1200,1400,,950,950,,,950,,,,,,,,,,950,950,,,,950,950,950,1200,980,1800,1400,800,,890,,850,850,,,
193,Kiwi,"Kiwi fruit, loose, per Kg","Kiwi, 1Kg, Australia",Au Bon Marche Manples, ,0,Y,950,1400,,,,950,,,,1200,1400,,,,,,,,,,,,,,,,1400,1400,,,,1400,1400,1400,1400,980,980,1400,800,,870,850,850,850,,,
194,Kiwi,"Kiwi fruit, loose, per Kg","Kiwi, 1Kg, Australia",Traverso, ,0,Y,950,1400,1400,1400,950,1200,1290,750,750,1200,,,990,,1250,1250,,1250,1250,1250,1250,1250,1250,1250,1250,1250,950,950,1250,1250,1250,950,950,950,,1450,1450,750,1450,1650,,,1250,1250,1250,,
195,Grapes,"Grapes, bunch, per Kg","Grappes, 1Kg, Australia",Au Bon Marche Nambatu, ,0,Y,950,1400,1400,1800,,1400,1400,,,1950,1400,,1500,1200,1500,1500,1600,,,1500,1600,1600,1600,1600,1600,1600,1400,1400,1600,1600,1600,1400,1400,1400,1400,1800,,1840,,,1840,1840,1840,1840,,1950,
196,Grapes,"Grapes, bunch, per Kg","Grappes ""raisin Asrtd, 1Kg, Australia",Au Bon Marche Manples, ,0,Y,1450,1400,,,1300,1400,1400,,,1950,1400,,1500,1200,1500,1500,1500,1800,1800,1500,1800,1800,1800,1800,1800,1800,1400,1400,1800,1800,1800,1400,1400,1400,,1800,1800,1840,,1840,1840,1840,1840,1840,2300,1950,
197,Grapes,"Grapes, bunch, per Kg","Grappes, 1Kg, Australia",Traverso, ,0,Y,1390,1400,1400,1400,,1650,,1450,1450,1800,,,,1950,2200,2200,,1950,1950,2200,2200,2200,2200,2200,2200,2200,550,550,2200,2200,2200,550,550,550,,2650,2650,,,,,,3250,3250,,3250,
198,Pears,"Pears, loose, per Kg","Pears, 1Kg, Australia",Au Bon Marche Nambatu, ,0,Y,450,495,495,550,495,450,395,,,580,580,450,450,395,450,450,,,,450,450,450,450,450,450,450,550,550,450,450,450,550,550,550,440,580,550,595,595,595,595,300,595,595,,595,
199,Pears,"Pears, loose, per Kg","Pears, 1Kg, Australia",Au Bon Marche Manples, ,0,Y,650,490,,,495,450,395,,,580,580,450,450,395,450,450,,450,450,450,450,450,450,450,450,450,550,550,450,450,450,550,550,550,580,580,580,595,595,595,595,595,595,595,,595,
200,Pears,"Pears, loose, per Kg","Pears, 1Kg, Australia",Traverso, ,0,Y,695,490,490,490,750,650,,,,600,,650,,,750,750,,750,750,750,750,750,750,750,750,750,550,550,750,750,750,550,550,550,,,750,750,,780,780,,780,780,,780,
201,"Banana, eating","Banana, eating, bunch, per Kg","Ripe banana, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,250,200,,250,250,250,,250,250,250,250,250,,250,250,250,250,,,250,250,250,250,250,250,250,,,250,250,250,,,,,,395,255,,,225,,,162,255,,
202,"Banana, eating","Banana, eating, bunch, per Kg","Ripe banana, 1Kg, local",Au Bon Marche Manples, ,0,Y,120,220,,,250,250,,250,250,250,250,,250,,,,250,250,250,,,,,,,,,,,,,,,,295,,,,,,,,,,,,
203,"Banana, eating","Banana, eating, bunch, per Kg","Ripe banana, 1Kg, local",Traverso, ,0,Y,200,200,200,200,,150,,,,150,,,,200,,,250,,,,,,,,,,,,,,,,,,,,,,350,,,150,,,,,
204,"Banana, eating","Banana, eating, bunch, per Kg","Ripe banana, local, 5medium size bunch, about 150-200vt",Market House, ,0,Y,200,120,400,400,400,400,300,400,400,550,350,350,400,400,400,400,400,400,400,400,400,400,400,400,400,400,,,600,600,600,,,,950,450,,800,280,1700,1150,,280,1700,,800,1000
205,Pawpaw,"Pawpaws, loose, per Kg","Pawpaw, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,200,120,,300,300,300,,180,180,200,,250,,,,,250,,,,,,,,,,,,,,,,,,,,250,,255,225,255,215,225,255,,182,
206,Pawpaw,"Pawpaws, loose, per Kg","Pawpaw, 1Kg, local",Au Bon Marche Manples, ,0,Y,120,225,,300,,300,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Pawpaw,"Pawpaws, loose, per Kg","Pawpaw, 1Kg, local",Traverso, ,0,Y,150,100,,100,250,200,,,,200,,,220,,220,220,250,,,220,220,220,220,220,220,220,,,220,220,220,,,,,,,,,,,,,,300,,850
208,Pawpaw,"Pawpaws, loose, per Kg","Pawpaw, local, 5 medium size, yellow, 100-150vt",Market House, ,0,Y,100,120,300,200,200,300,200,200,200,300,350,200,350,200,300,300,300,300,300,300,300,300,300,300,300,300,,,300,300,300,,,,,,,470,330,900,410,450,330,900,,750,
209,Rock melon,"Rock melon, loose, per Kg","Rock melon, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,830,1800,1800,1800,1050,950,950,950,950,980,1100,1450,,750,995,995,1200,,,995,995,995,995,995,995,995,,,995,995,995,,,,,1500,1500,,,,,,,1950,,1950,
210,Rock melon,"Rock melon, loose, per Kg","Rock melon, 1Kg, local",Au Bon Marche Manples, ,0,Y,750,1800,,,850,950,950,950,950,980,1100,1000,950,750,995,995,1200,,,995,995,995,995,995,995,995,,,995,995,995,,,,,,1500,,,,,,,,,,
211,Rock melon,"Rock melon, loose, per Kg","Rock melon, 1Kg, local",Traverso, ,0,Y,1400,1800,1800,1800,,390,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,
212,Rock melon,"Rock melon, loose, per Kg","Water melon, local, 5 medium size, red, 500-600vt",Market House, ,0,Y,100,100,,150,100,1000,,,,,,,1100,500,,,,,,,,,,,,,1550,1550,,,,1550,1550,1550,11600,,,,3700,,1400,5370,3700,3700,,,
213,Green coconut,"Green coconut, piece, per Kg","Green coconut, 1pc, local",Au Bon Marche Nambatu, ,0,Y,50,50,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
214,Green coconut,"Green coconut, piece, per Kg","Green coconut, 1Kg, local",Au Bon Marche Manples, ,0,Y,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Green coconut,"Green coconut, piece, per Kg","Green coconut, 1Kg, local",Traverso, ,0,Y,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Green coconut,"Green coconut, piece, per Kg","Green coconut, local, 5 fruits, medium, 30vt",Market House, ,0,Y,100,120,90,90,90,90,90,90,90,100,,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,150,350,90,90,90,350,350,350,,,,500,500,400,280,500,500,400,,500,
217,Pamplemous,"Pamplemous, loose, per Kg","Pamplemous, 1Kg, 120vt for 2 pc,local",Au Bon Marche Nambatu, ,0,Y,200,240,240,150,,150,150,150,150,,180,180,,180,180,180,180,,,180,180,180,180,180,180,180,,,180,180,180,,,,,,,180,185,,,185,185,185,,,
218,Pamplemous,"Pamplemous, loose, per Kg","Pamplemous, 1Kg, local",Au Bon Marche Manples, ,0,Y,130,150,,,,150,,,,,180,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Pamplemous,"Pamplemous, loose, per Kg","Pamplemous, 1Kg, local",Chew Store, ,0,N,150,100,150,,,150,150,150,150,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Pamplemous,"Pamplemous, loose, per Kg","Pamplemous, local, 5big size, green marcots",Market House, ,0,Y,100,150,300,300,200,300,200,,,,90,100,,,200,200,200,200,200,200,200,200,200,200,200,200,,,200,200,200,,,,,,,250,500,500,450,500,500,500,,,
221,Lime,"Limes, loose, per Kg","Lime, local, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,150,150,150,180,500,250,250,250,250,250,250,350,350,250,250,250,380,,,250,250,250,250,250,250,250,,,250,250,250,,,,,,,350,200,,,350,350,350,350,350,
222,Lime,"Limes, loose, per Kg","Lime, local, 1Kg, local",Au Bon Marche Manples, ,0,Y,180,180,,,,250,250,180,180,250,250,250,350,250,180,180,,250,250,180,250,250,250,250,250,250,,,250,250,250,,,,,,,350,350,350,,350,350,350,,,
223,Lime,"Limes, loose, per Kg","Lime, local, 1Kg, local",Traverso, ,0,Y,150,150,,150,150,150,100,100,100,150,,,180,180,180,180,250,250,250,180,250,250,250,250,250,250,,,250,250,250,,,,,650,450,450,450,,450,450,550,450,,450,
224,Lime,"Limes, loose, per Kg","Lime, local, local, 5plastics, 100vt",Market House, ,0,Y,100,100,300,300,300,600,300,300,300,300,400,600,300,300,300,300,300,300,300,300,300,300,300,300,300,300,,,300,300,300,,,,,,,500,500,1000,1000,1000,500,1000,,,1000
225,"Mandarine, imported","Mandarines, imported, loose, per Kg","Mandarine, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,750,155,750,850,850,695,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"Mandarine, imported","Mandarines, imported, loose, per Kg","Mandarine, 1Kg, imported",Au Bon Marche Manples, ,0,Y,895,895,,,,695,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,,,,,,
227,"Mandarine, imported","Mandarines, imported, loose, per Kg","Mandarine, 1Kg, imported",Traverso, ,0,Y,1190,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,,,,380,,,
228,"Mandarine, local","Mandarines, local, loose, per Kg","Mandarine, local, 5 medium size of 30vt each",Market House, ,0,Y,80,80,150,150,,,150,,,,300,,,,150,150,150,150,150,,,,,,,,,,,,,,,,,,,,250,,,,250,250,,,
229,Pineapples,"Pineapples, loose, per Kg","Pineapples, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,350,250,,650,450,450,,,,,,,350,,380,380,450,,,380,450,450,450,450,450,450,450,450,450,450,450,450,450,450,250,,550,,560,,,,560,560,560,,
230,Pineapples,"Pineapples, loose, per Kg","Pineapples, 1Kg, local",Au Bon Marche Manples, ,0,Y,235,220,,,,400,,,,,,,350,,,,450,,,,,,,,,,,,,,,,,,,,,,,,560,,,,560,,
231,Pineapples,"Pineapples, loose, per Kg","Pineapples, 1Kg, local",Traverso, ,0,Y,395,250,,250,395,,,,,395,450,,450,,550,550,350,,,550,550,550,550,550,550,550,,,550,550,550,,,,,,550,,,,950,,,,350,,
232,Pineapples,"Pineapples, loose, per Kg","Pineapples, local, 5 medium size, 200-300vt",Market House, ,0,Y,200,250,400,600,200,400,,,,,,,600,600,600,600,600,600,600,600,600,600,600,600,600,600,800,800,600,600,600,800,800,800,,,,2100,2600,,4200,1000,2600,2600,,1250,600
237,Yam,"Yam, basket, per Kg","Yam, Basket, local, 5baskets, 1000vt each",Market House, ,0,Y,1000,1000,2000,2000,2000,3000,3000,2000,2000,2000,2000,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,4500,4500,4000,4600,4600,4500,4500,4500,7000,8600,,5500,4800,9000,10000,10000,4800,9000,,10000,
238,Island taro,"Island taro, basket, per Kg","Island taro, local, 5bundles, 500-600vt",Market House, ,0,Y,500,600,1200,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1800,1800,3000,3000,3000,1800,1800,1800,2500,800,,,2800,,3600,,2800,3000,,1700,
239,Manioc,"Manioc (kassava), basket, per Kg","Manioc (kassava), Basket, local,5 baskets, 500-600vt",Market House, ,0,Y,500,600,1000,1000,1000,1000,1000,1200,1200,1000,1000,1000,1000,1200,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,3000,3000,2800,2800,3000,3000,3000,2500,2400,,2100,2500,2500,2100,2500,2500,2500,,2500,2500
240,Sweet Potato (Kumala),"Sweet potato (kumala), basket, per Kg","Sweet Potato, Basket, local, 5baskets, 500-600vt",Market House, ,0,Y,600,500,1000,1000,1000,1000,1200,1200,1200,1200,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2500,2500,2600,2600,2500,2500,2500,3500,2800,,2200,2900,3000,2200,3000,2900,2500,,3000,2500
241,Taro (Fiji),"Taro, basket, per Kg","Taro Fiji, Basket, 11Kg, local,5 baskets, 500-600vt",Market House, ,0,Y,500,500,1000,1000,600,1000,1400,1100,1100,1200,,1000,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1800,4500,2000,2300,2300,4500,4500,4500,3600,3500,,3500,3000,,3300,4000,3000,3000,,,
242,Potato,"Potatoes, red, loose, per Kg","Red potatoes, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,395,495,495,450,450,450,450,,,450,,350,395,,295,295,295,,,295,295,295,295,295,295,295,450,450,295,295,295,450,450,450,,550,,,,550,,,,550,,,
243,Potato,"Potatoes, red, loose, per Kg","Red potatoes, 1Kg, local",Traverso, ,0,Y,320,490,490,360,360,360,360,,,490,450,,,,550,550,600,650,650,550,650,650,650,650,650,650,,,650,650,650,,,,,,,,350,,,,,,,,
244,Potato,"Potatoes, red, loose, per Kg","Red potatoes, 1Kg",Au Bon Marche Manples, ,0,Y,210,495,,,,240,,,,450,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,200,
245,Potato,"Potatoes, white, loose, per Kg","White potatoes, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,395,490,495,450,450,150,,150,150,150,195,165,395,160,130,130,295,,,130,130,130,130,130,130,130,195,195,130,130,130,195,195,195,195,195,195,225,550,550,200,200,200,200,,200,
246,Potato,"Potatoes, white, loose, per Kg","White potatoes, 1Kg, local",Traverso, ,0,Y,225,495,490,360,360,225,180,180,180,450,180,195,,230,260,260,260,650,650,260,650,650,650,650,650,650,550,550,650,650,650,550,550,550,,350,350,350,,380,380,380,380,380,,380,
247,Potato,"Potatoes, white, loose, per Kg","White not washed potatoes, 1Kg, local",Au Bon Marche Manples, ,0,Y,295,490,,,150,150,,150,150,150,195,,195,160,130,130,,150,150,130,150,150,150,150,150,150,195,195,150,150,150,195,195,195,190,195,200,225,,200,,200,200,200,200,,
248,Potato,"Potatoes, white, loose, per Kg","Sweet white kumala, local, 5 baskets, 500-600vt",Market House, ,0,Y,295,500,1000,1000,1000,1000,1000,1000,1000,1200,,1100,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1600,2500,1200,1200,1200,2500,2500,2500,,,,,2900,3000,3000,3000,2900,3000,,,
249,Carrot imported,"Carrots, imported, loose, per Kg","Carrots, 1Kg",Au Bon Marche Nambatu, ,0,Y,260,265,265,330,280,240,330,330,330,330,330,295,550,295,295,295,330,,,295,295,295,295,295,295,295,330,330,295,295,295,330,330,330,330,390,395,2500,395,395,395,395,395,395,,395,
250,Carrot imported,"Carrots, imported, loose, per Kg","Carrots, 1Kg, imported",Au Bon Marche Manples, ,0,N,250,260,,,280,240,330,330,330,330,330,295,500,295,295,295,330,500,500,295,500,500,500,500,500,500,330,330,500,500,500,330,330,330,330,390,395,395,395,395,395,395,395,395,395,295,
251,Carrot imported,"Carrots, imported, loose, per Kg","Carrots, 1Kg",Traverso, ,0,Y,260,260,,350,350,290,380,360,360,400,,290,,,450,450,450,,,450,450,450,450,450,450,450,550,550,450,450,450,550,550,550,,1950,450,450,450,480,480,,,480,480,480,
252,Carrot local,"Carrots, loose, per Kg","Fresh carrots, 1Kg",Au Bon Marche Manples, ,0,Y,260,260,260,330,330,240,330,,,,,,295,,,,330,330,330,,,,,,,,,,,,,,,,,,,,,395,,,,,,,
253,Carrot local,"Carrots, loose, per Kg","Fresh carrots, local, 5 bundles, 100vt",Market House, ,0,Y,100,260,260,200,200,,300,200,200,,,200,200,,,,,,,,,,,,,,,,,,,,,,600,,,,,800,700,,,800,,,
254,Radish,"Radish, pkt, per Kg","Radish, 1Kg",Au Bon Marche Nambatu, ,0,Y,1200,1220,1220,1220,,1900,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,,
255,Radish,"Radish, pkt, per Kg","Radish, Pkt",Au Bon Marche Manples, ,0,Y,180,280,,,,1900,,180,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Radish,"Radish, pkt, per Kg","Radish, Pkt",Traverso, ,0,Y,250,265,,250,180,220,,,,220,,290,,,,,,,,,,,,,,,330,330,,,,330,330,330,,,,,,,,,,395,,,
257,Radish,"Radish, pkt, per Kg","Radish, local, 5bundles, 100vt",Market House, ,0,Y,180,320,200,200,200,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,1000,1000,,,
258,Lettuce local,"Lettuce, per Kg","Lettuce, 1Kg, local",Au Bon Marche Nambatu, ,0,Y,235,225,225,950,350,220,180,180,180,200,180,180,180,240,,,365,,,365,365,365,365,365,365,365,270,270,365,365,365,270,270,270,,1200,,,270,850,,270,270,240,650,,
259,Lettuce local,"Lettuce, per Kg","Lettuce, 1Kg, local",Au Bon Marche Manples, ,0,Y,245,200,,,150,240,180,,,200,180,,180,240,,,,,,,,,,,,,270,270,,,,270,270,270,1200,,,,,225,,,270,270,650,,
260,Lettuce local,"Lettuce, per Kg","Lettuce, 1Kg, local",Traverso, ,0,Y,260,200,260,180,180,220,180,180,180,200,,,180,200,200,200,220,220,220,200,200,200,200,200,200,200,,,200,200,200,,,,,250,,,700,250,250,250,250,250,250,,
261,Lettuce local,"Lettuce, per Kg","Lettuce, local, 5 medium rings, 300-400vt",Market House, ,0,Y,200,300,1200,1200,1100,,1200,450,450,,1200,900,1200,,,,,,,,,,,,,,1500,1500,,,,1500,1500,1500,1400,,,,2500,2500,800,,2500,2500,,,2300
262,Lettuce imported,"Lettuce, imported, per Kg","Lettuce, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,650,320,,,150,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,1200,,1200,,,,850,,,1100,,,
263,Lettuce imported,"Lettuce, imported, per Kg","Lettuce, 1Kg, imported",Au Bon Marche Manples, ,0,Y,650,320,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,,1100,,,
264,Lettuce imported,"Lettuce, imported, per Kg","Lettuce, 1Kg, imported",Traverso, ,0,Y,650,355,,180,,,,,,,,200,180,,,,,,,,,,,,,,270,270,,,,270,270,270,,,,,,,,,,,,,
265,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,950,400,990,950,950,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Tomato local,"Tomato, local, loose, per Kg","Tomato, 1Kg, local",Au Bon Marche Manples, ,0,Y,900,850,,,950,950,,750,750,,1500,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,950,,,,200,,,
267,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported, small size",Traverso, ,0,Y,1000,200,990,990,800,,,,,,,,,,,,,,,,,,,,,,1400,1400,,,,1400,1400,1400,,1450,1450,,,,,,,,,650,
268,Tomato imported,"Tomato, loose, per Kg","Tomato, local, 10 fruits, big size, 50-60vt",Market House, ,0,Y,300,400,500,400,500,,,300,300,,,110,500,,,,,,,,,,,,,,1900,1900,,,,1900,1900,1900,,,,,2500,700,1200,,2500,700,,,1200
269,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported",Au Bon Marche Nambatu, ,0,Y,1200,1400,990,950,750,1200,,,,1500,,950,,950,1400,1400,1200,,,1400,1200,1200,1200,1200,1200,1200,,,1200,1200,1200,,,,1200,1800,1800,1800,,,560,1500,1500,1500,450,1200,
270,Tomato imported,"Tomato, imported, loose, per Kg","Tomato, 1Kg, imported",Au Bon Marche Manples, ,0,Y,1150,1400,,,,1200,1200,320,320,1500,,1200,1200,950,1400,1400,,1200,1200,1400,1200,1200,1200,1200,1200,1200,950,950,1200,1200,1200,950,950,950,,1800,1800,1500,1500,,1500,1500,1500,1500,1850,1400,
271,Tomato imported,"Tomato, loose, per Kg","Tomato, 1Kg, imported, big size",Traverso, ,0,Y,1090,300,990,800,800,,,,,,,,,,,,600,1000,1000,,,,,,,,950,950,,,,950,950,950,,1450,,,1650,,,,1950,1950,,,
272,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Au Bon Marche Nambatu, ,0,Y,650,200,450,450,450,350,650,320,320,450,,450,450,450,450,450,450,,,450,450,450,450,450,450,450,,,450,450,450,,,,,380,650,,,665,450,910,450,450,1850,650,
273,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Au Bon Marche Manples, ,0,Y,330,220,,,450,350,,,,450,350,,350,350,450,450,250,,,450,450,450,450,450,450,450,330,330,450,450,450,330,330,330,,380,,,,,665,,,450,450,,
274,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Traverso, ,0,Y,260,150,,260,260,260,250,300,300,200,,250,,250,250,250,280,,,250,250,250,250,250,250,250,330,330,250,250,250,330,330,330,,450,650,550,,450,550,550,550,550,,550,
275,Cucumber,"Cucumber, loose, per Kg","Cucumber, local,5medium size, 100vt each",Market House, ,0,Y,200,200,200,200,200,,200,200,200,300,250,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,650,650,200,200,200,,,,650,500,900,1600,700,500,900,,650,550
276,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,180,220,220,220,,180,,250,250,180,,,,295,,,,,,,,,,,,,270,270,,,,270,270,270,,,,,,,,,,,,300,
277,Beans,"Long beans, loose, per Kg","Long beans, Pkt, local",Au Bon Marche Manples, ,0,Y,221,220,,,,180,,,,180,,,,,,,,,,,,,,,,,330,330,,,,330,330,330,330,,,,,,,,,,294,,
278,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Traverso, ,0,Y,221,250,250,,,150,,,,150,420,180,,,,,,,,,,,,,,,330,330,,,,330,330,330,,,380,390,,,,295,,,,295,
1100,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,0,8,N,300,300,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,700,110,650,750,750,750,,350,350,850,,450,550,850,850,850,550,,,850,850,850,850,850,850,850,270,270,850,850,850,270,270,270,850,850,850,,850,850,,850,850,650,850,850,
281,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Manples, ,0,Y,560,580,,,,550,,550,550,850,550,,,,,,,250,250,,,,,,,,270,270,,,,270,270,270,,,550,,,,560,560,,650,850,,
